,ID,Latitude,Longitude,SOx,CO2,NOx,Height,Diam,Velocity,Temp,PM2.5 pop exposure due to NOx ems,PM2.5 pop exposure due to SOx ems,Total PM2.5 pop exposure
593," ""2952-5""",35.7617,-95.2847,8322.062,3119231.504,5239.247,106.68,7.3152,80.4672,286.5794444,101035.6094,212612.5781,313648.1875
594," ""2952-6""",35.7617,-95.2847,9192.743,3556780.646,5523.58,152.4,6.5532,80.4672,300.6666667,106518.8047,234856.7813,341375.5859
595," ""2963-3313""",36.4317,-95.7008,9038.428,3736106.001,6905.073,182.88,8.2296,76.2,280.5388889,131310.4375,231129.5781,362440.0156
596," ""2963-3314""",36.4317,-95.7008,8900.228,3682759.34,6950.428,182.88,8.2296,76.2,280.5388889,132172.9375,227595.5469,359768.4844
597," ""3098-1""",40.2525,-79.9183,34.23,18356.968,45.898, NA, NA, NA, NA,887.775757,1273.151855,2160.927612
598," ""3098-2""",40.2525,-79.9183,73.64,42405.694,104.483, NA, NA, NA, NA,2020.947998,2738.96875,4759.916748
599," ""3098-3""",40.2525,-79.9183,64.763,36464.099,91.12, NA, NA, NA, NA,1762.475952,2408.797607,4171.27356
600," ""3098-4""",40.2525,-79.9183,255.283,139849.988,319.208, NA, NA, NA, NA,6174.236328,9495.005859,15669.24219
601," ""3113-1""",40.91,-75.0789,4845.139,389463.372,443.895,121.3104,3.13944,88.6968,316.6177778,15285.25879,178566.3438,193851.6025
602," ""3113-2""",40.91,-75.0789,10301.934,793457.404,1522.699, NA, NA, NA, NA,52433.22656,379675.0938,432108.3203
603," ""3115-1""",40.3061,-75.9081,1404.737,138664.055,233.79, NA, NA, NA, NA,12039.89063,57964.76172,70004.65234
604," ""3115-2""",40.3061,-75.9081,1220.219,120727.155,205.182, NA, NA, NA, NA,10566.61426,50350.85547,60917.46973
605," ""3115-3""",40.3061,-75.9081,1461.048,144144.368,242.086, NA, NA, NA, NA,12467.125,60288.36719,72755.49219
606," ""3118-1""",40.3842,-79.0611,6294.149,9256517.822,15954.499,160.02,8.5344,37.7952,295.9838889,294742.7813,195595.3906,490338.1719
607," ""3118-2""",40.3842,-79.0611,7207.443,10953177.51,17220.42,160.02,8.5344,37.7952,295.9838889,318129.3438,223976.7031,542106.0469
608," ""3122-1""",40.511,-79.1968,41852.959,2873058.878,2626.009,243.84,7.3152,94.488,302.8188889,48512.78516,1300612.125,1349124.91
609," ""3122-2""",40.511,-79.1968,37351.633,2590919.187,2771.306,243.84,7.3152,94.488,302.8188889,51196.99609,1160730,1211926.996
610," ""3122-3""",40.511,-79.1968,4390.912,3873084.18,3624.857,260.2992,8.2296,38.1,290.26,66965.46094,136450.8906,203416.3516
611," ""3130-1""",40.4081,-79.0339,3616.087,1865080.255,937.188,182.88,5.27304,50.292,313.355,17313.57422,112372.6094,129686.1836
612," ""3130-2""",40.4081,-79.0339,3387.194,1669821.495,831.6,182.88,5.27304,50.292,313.355,15362.94629,105259.5938,120622.54
613," ""3131-1""",41.067,-78.3656,4829.014,337221.65,722.293,182.88,3.81,87.1728,355.0966667,14243.59473,145168.7969,159412.3916
614," ""3131-2""",41.067,-78.3656,4473.922,311462.342,689.572,182.88,3.81,87.1728,355.0966667,13598.33789,134494.0938,148092.4316
615," ""3131-3""",41.067,-78.3656,8055.109,560282.007,1056.813,260.2992,5.7912,74.0664,306.5738889,20840.31836,242150.9844,262991.3027
616," ""3131-4""",41.067,-78.3656,7839.946,555994.727,1061.437,260.2992,5.7912,74.0664,306.5738889,20931.50391,235682.8125,256614.3164
617," ""3136-1""",40.6604,-79.3411,21838.013,5193428.637,9613.62,171.6024,10.3632,38.7096,283.6983333,177601.6406,678632.625,856234.2656
618," ""3136-2""",40.6604,-79.3411,24602.748,6166201.217,11145.385,171.6024,10.3632,38.7096,283.6983333,205899.3906,764548.875,970448.2656
619," ""3138-3""",40.9378,-80.3681,2029.811,184878.692,327.201,228.6,5.82168,91.44,340.4594444,7256.008789,69412.95313,76668.96191
620," ""3138-4""",40.9378,-80.3681,2499.481,224452.561,381.228,228.6,5.82168,91.44,340.4594444,8454.111328,85474.14063,93928.25195
621," ""3138-5""",40.9378,-80.3681,2981.07,262555.564,601.096,228.6,5.82168,91.44,340.4594444,13329.90332,101942.9219,115272.8252
622," ""3140-1""",40.097,-76.6962,3625.417,1911122.34,3446.531,137.16,5.97408,39.624,341.5944444,191905.2344,153999.1406,345904.375
623," ""3140-2""",40.097,-76.6962,4717.588,2513594.944,4413.911,137.16,5.97408,39.624,341.5944444,245769.6094,200391.9844,446161.5938
624," ""3140-3""",40.097,-76.6962,9313.254,4880120.258,9026.21,159.7152,9.35736,39.624,285.9038889,502585.5625,395604.9688,898190.5313
625," ""3149-1""",41.0714,-76.6672,16563.35,8162757.376,13031.168,182.88,6.096,88.392,300.905,477531.7813,558500.25,1036032.031
626," ""3149-2""",41.0714,-76.6672,9482.796,4480142.6,6198.223,182.88,6.096,88.392,304.7694444,227136.1094,319750.75,546886.8594
627," ""3152-1A""",40.8361,-76.825,2059.982,169030.155,211.178,91.44,4.572,99.06,279.98,7738.693359,69460.61719,77199.31055
628," ""3152-1B""",40.8361,-76.825,1898.173,153800.204,190.726,91.44,4.572,99.06,279.98,6989.22168,64004.57422,70993.7959
629," ""3152-2A""",40.8361,-76.825,2116.395,176833.598,255.869,91.44,4.572,99.06,279.98,9376.411133,71362.80469,80739.21582
630," ""3152-2B""",40.8361,-76.825,0.018,1.81,0, NA, NA, NA, NA,0,0.606943,0.606943
631," ""3152-3""",40.8361,-76.825,4043.078,311693.751,422.885, NA, NA, NA, NA,15496.77051,136328.6875,151825.458
632," ""3152-4""",40.8361,-76.825,5764.96,428704.555,554.895, NA, NA, NA, NA,20334.32422,194388.9063,214723.2305
633," ""3159-1""",40.1514,-75.5306,710.937,207136.174,435.502, NA, NA, NA, NA,20930.59961,35517.10938,56447.70898
634," ""3161-1""",39.858,-75.323,435.327,218530.306,406.077, NA, NA, NA, NA,19516.4082,21748.14063,41264.54883
635," ""3161-2""",39.858,-75.323,436.575,226191.779,282.291, NA, NA, NA, NA,13567.14746,21810.48828,35377.63574
636," ""3178-1""",40.9289,-79.4658,12495.924,845736.884,1482.775, NA, NA, NA, NA,25346.80664,368244.7188,393591.5254
637," ""3178-2""",40.9289,-79.4658,13242.557,895133.794,1625.85, NA, NA, NA, NA,27792.55469,390247.375,418039.9297
638," ""3179-1""",39.8562,-79.9274,993.194,6883274.306,16218.522, NA, NA, NA, NA,322621.7813,33765.66016,356387.4414
639," ""3179-2""",39.8562,-79.9274,836.736,6202082.496,14061.404, NA, NA, NA, NA,279712,28446.55273,308158.5527
640," ""3179-3""",39.8562,-79.9274,1256.992,5910345.93,13126.711, NA, NA, NA, NA,261118.9219,42734.01172,303852.9336
641," ""3181-33""",40.2207,-79.9682,862.26,823410.361,1303.011, NA, NA, NA, NA,25919.73242,29314.29297,55234.02539
642," ""3251-1""",34.4017,-80.1589,4514.355,593802.775,1612.939, NA, NA, NA, NA,62024.63672,174279.1563,236303.793
643," ""3264-1""",34.6022,-82.435,1250.745,178974.742,211.562,64.9224,2.4384,115.5192,295.8722222,7958.69043,54019.07031,61977.76074
644," ""3264-2""",34.6022,-82.435,1348.497,189167.856,225.31,64.9224,2.4384,115.5192,295.9277778,8475.87207,58240.93359,66716.80566
645," ""3264-3""",34.6022,-82.435,3159.251,428342.465,498.335,64.9224,2.7432,98.4504,315.3722222,18746.72266,136446.5313,155193.2539
646," ""3280-CAN1""",33.0647,-80.6228,3843.67,377882.501,653.075, NA, NA, NA, NA,13360.68164,113547.4297,126908.1113
647," ""3280-CAN2""",33.0647,-80.6228,4587.647,444560.002,798.79, NA, NA, NA, NA,16341.73535,135525.5469,151867.2822
648," ""3280-CAN3""",33.0647,-80.6228,7200.426,704237.786,1201.974, NA, NA, NA, NA,24590.11719,212710.75,237300.8672
649," ""3287-MCM1""",34.0533,-81.2178,3501.493,556351.598,897.948,124.968,3.9624,85.344,285.3722222,30750.11133,147428.9531,178179.0645
650," ""3287-MCM2""",34.0533,-81.2178,3717.38,582358.816,907.679,124.968,3.9624,85.344,284.2611111,31083.34961,156518.7969,187602.1465
651," ""3295-URQ3""",33.435,-81.9111,4702.743,437158.368,572.108,60.96,4.7244,91.44,275.7055556,17809.05664,181886.3906,199695.4473
652," ""3297-WAT1""",33.8264,-80.6218,1904.221,2037025.953,1038.515,91.44,5.7912,74.3712,297.5944444,39162.73047,77557.46094,116720.1914
653," ""3297-WAT2""",33.8264,-80.6218,1979.291,2231566.021,1118.342,91.44,5.7912,75.5904,297.5944444,42173.03125,80615,122788.0313
654," ""3298-WIL1""",33.0163,-79.9285,606.806,2671379.514,1526.613,121.92,7.9248,39.0144,287.5388889,26663.14258,16198.51367,42861.65625
655," ""3317-1""",33.8253,-79.0528,1535.059,121057.997,269.485, NA, NA, NA, NA,9152.175781,52494.66406,61646.83984
656," ""3317-2""",33.8253,-79.0528,1524.384,120757.031,262.165, NA, NA, NA, NA,8903.577148,52129.60938,61033.18652
657," ""3319-3""",33.2422,-79.9875,3188.811,240885.14,612.98, NA, NA, NA, NA,10706.03613,85124.40625,95830.44238
658," ""3319-4""",33.2422,-79.9875,3308.023,256079.993,580.693, NA, NA, NA, NA,10142.12598,88306.74219,98448.86816
659," ""3393-1""",35.0742,-90.1439,3460.671,1550101.687,779.631,121.92,3.87096,84.4296,344.8166667,19622.68945,125944.8438,145567.5332
660," ""3393-2""",35.0742,-90.1439,3486.122,1584410.954,848.024,121.92,3.87096,84.4296,344.8166667,21344.08789,126871.0859,148215.1738
661," ""3393-3""",35.0742,-90.1439,4022.182,1755966.351,903.24,121.92,3.87096,84.4296,344.8166667,22733.83008,146380.0156,169113.8457
662," ""3396-1""",36.0211,-84.1567,570.223,2703700.491,911.95,152.4,10.2108,38.4048,283.15,20038.92969,21258.36523,41297.29492
663," ""3399-1""",36.3903,-87.6539,3836.599,6222286.204,1960.053,193.548,11.7348,36.2712,291.2055556,50535.73438,136065.0938,186600.8281
664," ""3399-2""",36.3903,-87.6539,3855.702,7239807.812,2798.618,193.548,11.7348,36.2712,291.2055556,72156.32031,136742.5781,208898.8984
665," ""3403-1""",36.3156,-86.4006,5499.179,1846655.235,1385.147,152.8572,7.62,89.916,295.0388889,37572.8125,204847.8281,242420.6406
666," ""3403-2""",36.3156,-86.4006,5334.734,1782458.173,1341.776,152.8572,7.62,89.916,295.0388889,36396.35156,198722.1406,235118.4922
667," ""3403-3""",36.3156,-86.4006,6226.936,2134983.316,1612.834,152.8572,7.62,85.6488,300.15,43748.93359,231957.2344,275706.168
668," ""3403-4""",36.3156,-86.4006,6178.474,2117844.284,1590.428,152.8572,7.62,85.6488,300.15,43141.16016,230151.9844,273293.1445
669," ""3405-1""",36.3767,-82.9639,4241.408,710355.799,830.013, NA, NA, NA, NA,15841.42676,145328.4375,161169.8643
670," ""3405-2""",36.3767,-82.9639,3775.632,637006.562,741.755, NA, NA, NA, NA,14156.95606,129369,143525.9561
671," ""3405-3""",36.3767,-82.9639,3435.597,581921.127,728.609, NA, NA, NA, NA,13906.05469,117717.9688,131624.0234
672," ""3405-4""",36.3767,-82.9639,3759.269,635131.956,797.091, NA, NA, NA, NA,15213.08496,128808.3281,144021.4131
673," ""3406-1""",36.0278,-87.9861,3059.672,500830.522,663.83,182.88,9.8298,92.964,331.4833333,14914.76465,105638.8359,120553.6006
674," ""3406-10""",36.0278,-87.9861,3732.394,608563.688,836.206,182.88,9.8298,92.964,331.4833333,18787.66406,128865.375,147653.0391
675," ""3406-2""",36.0278,-87.9861,4592.015,762969.872,926.953,182.88,9.8298,92.964,331.4833333,20826.54492,158544.8125,179371.3574
676," ""3406-3""",36.0278,-87.9861,4791.831,795462.13,969.57,182.88,9.8298,92.964,331.4833333,21784.05273,165443.7031,187227.7559
677," ""3406-4""",36.0278,-87.9861,4458.733,740649.142,900.314,182.88,9.8298,92.964,331.4833333,20228.02734,153943.0938,174171.1211
678," ""3406-5""",36.0278,-87.9861,2948.591,480522.001,656.823,182.88,9.8298,92.964,331.4833333,14757.33301,101803.6406,116560.9736
679," ""3406-6""",36.0278,-87.9861,4151.428,700401.375,861.116,182.88,9.8298,92.964,331.4833333,19347.33789,143333.0156,162680.3535
680," ""3406-7""",36.0278,-87.9861,3472.33,562468.953,773.258,182.88,9.8298,92.964,331.4833333,17373.36523,119886.3516,137259.7168
681," ""3406-8""",36.0278,-87.9861,2082.083,333436.553,463.685,182.88,9.8298,92.964,331.4833333,10417.95703,71886.40625,82304.36328
682," ""3406-9""",36.0278,-87.9861,3286.122,534632.061,739.02,182.88,9.8298,92.964,331.4833333,16604.11328,113457.2969,130061.4102
683," ""3407-1""",35.8992,-84.5194,3088.345,669835.969,200.587,304.8,7.9248,92.6592,318.7055556,4516.277344,113737.2266,118253.5039
684," ""3407-2""",35.8992,-84.5194,2036.969,446696.891,124.145,121.92,9.144,39.9288,286.5388889,2795.162354,75017.26563,77812.42798
685," ""3407-3""",35.8992,-84.5194,3055.48,635750.628,190.216,304.8,7.9248,92.6592,318.7055556,4282.770996,112526.875,116809.646
686," ""3407-4""",35.8992,-84.5194,2927.009,637591.934,185.104,121.92,9.144,39.9288,286.5388889,4167.672852,107795.5469,111963.2197
687," ""3407-5""",35.8992,-84.5194,3229.203,680143.306,191.892,121.92,9.144,39.9288,286.5388889,4320.506836,118924.7188,123245.2256
688," ""3407-6""",35.8992,-84.5194,2708.832,556402.511,148.257,304.8,7.9248,98.1456,309.8166667,3338.05127,99760.55469,103098.606
689," ""3407-7""",35.8992,-84.5194,3308.979,675734.356,182.602,304.8,7.9248,92.6592,318.7055556,4111.339355,121862.7031,125974.0425
690," ""3407-8""",35.8992,-84.5194,2688.031,546361.93,143.438,121.92,9.144,39.9288,286.5388889,3229.550293,98994.50781,102224.0581
691," ""3407-9""",35.8992,-84.5194,3014.823,615432.999,166.256,304.8,7.9248,98.1456,309.8166667,3743.304443,111029.5625,114772.8669
692," ""3470-WAP5""",29.4783,-95.6358,14991.541,4510697.446,1047.771,182.88,7.3152,100.584,312.5944444,17645.83203,689191.3125,706837.1445
693," ""3470-WAP6""",29.4783,-95.6358,18266.959,5384393.755,1529.483,182.88,7.3152,100.584,312.5944444,25758.49219,839768.8125,865527.3047
694," ""3470-WAP7""",29.4783,-95.6358,13147.234,3880338.458,823.988,152.4,6.7056,100.584,312.5944444,13877.03418,604404.75,618281.7842
695," ""3470-WAP8""",29.4783,-95.6358,3160.852,4915856.782,1071.052,152.4,6.7056,51.816,302.0388889,18037.91406,145310.7344,163348.6484
696," ""3497-1""",31.8206,-96.0561,60140.476,8624138.016,5508.842,121.92,6.5532,76.2,298.5388889,91409.85938,1698353.25,1789763.109
697," ""3497-2""",31.8206,-96.0561,68254.756,9713132.804,6080.124,121.92,6.5532,76.2,298.5388889,100889.2969,1927498.625,2028387.922
698," ""3644-1""",39.7272,-110.8644,2998.746,593716.278,1457.528,60.96,3.13944,69.4944,274.9277778,7426.65918,68336.05469,75762.71387
699," ""3644-2""",39.7272,-110.8644,4740.927,930647.627,2210.722,52.4256,3.81,86.2584,277.4833333,11264.46875,108037.2422,119301.7109
700," ""3775-1""",36.9333,-82.1997,1339.731,325619.999,373.197,137.16,4.75488,85.344,312.0944444,6254.412109,44993.01172,51247.42383
701," ""3775-2""",36.9333,-82.1997,2281.145,560959.873,638.67,137.16,4.75488,85.344,312.0944444,10703.47559,76609.09375,87312.56934
702," ""3775-3""",36.9333,-82.1997,2300.496,560360.848,536.852,137.16,3.81,83.82,306.4833333,8997.106445,77258.98438,86256.09082
703," ""3776-51""",37.3704,-80.8639,140.17,21540.22,43.617,66.56832,5.1816,92.964,279.8722222,772.682861,4534.969238,5307.6521
704," ""3776-52""",37.3704,-80.8639,143.591,21754.995,43.14,66.56832,5.1816,92.964,279.8722222,764.232788,4645.649902,5409.88269
705," ""3776-6""",37.3704,-80.8639,1486.162,219120.063,432.857,132.588,3.44424,85.344,329.8166667,7668.138672,48082.32031,55750.45898
706," ""3788-1""",38.8203,-77.0411,51.517,45403.917,83.018, NA, NA, NA, NA,4366.78125,2738.184814,7104.966064
707," ""3788-2""",38.8203,-77.0411,51.329,45462.783,82.939, NA, NA, NA, NA,4362.625977,2728.192627,7090.818604
708," ""3788-3""",38.8203,-77.0411,136.841,111227.447,134.691, NA, NA, NA, NA,7084.803223,7273.249023,14358.05225
709," ""3788-4""",38.8203,-77.0411,135.882,110098.028,133.285, NA, NA, NA, NA,7010.84668,7222.277832,14233.12451
710," ""3788-5""",38.8203,-77.0411,123.845,101340.465,123.782, NA, NA, NA, NA,6510.984863,6582.497559,13093.48242
711," ""3796-3""",37.7089,-78.2878,1048.157,134663.572,429.5,60.96,3.6576,95.7072,278.4277778,13382.71875,41741.62891,55124.34766
712," ""3796-4""",37.7089,-78.2878,5432.738,702815.057,1450.706,60.96,4.572,80.4672,280.2611111,45202.30859,216352.4531,261554.7617
713," ""3797-3""",37.3822,-77.3833,1506.96,181497.279,322.001,60.96,3.9624,87.7824,280.9277778,11634.39648,66878.5625,78512.95898
714," ""3797-4""",37.3822,-77.3833,5722.701,683154.408,747.531,60.96,3.9624,98.7552,295.9277778,27009.45508,253972.25,280981.7051
715," ""3797-5""",37.3822,-77.3833,7386.433,1296570.806,1593.47,60.96,5.1816,80.772,294.8166667,57574.54688,327808.3125,385382.8594
716," ""3797-6""",37.3822,-77.3833,1265.688,3473270.054,883.35,127.7112,6.096,80.4672,310.9277778,31916.80664,56170.96484,88087.77148
717," ""3803-1""",36.7711,-76.3019,2210.676,395857.962,1272.449,53.34,3.9624,87.1728,287.65,36990.51953,85562.375,122552.8945
718," ""3803-2""",36.7711,-76.3019,2425.62,445067.477,1388.809,53.34,3.9624,86.2584,287.0944444,40373.14453,93881.60156,134254.7461
719," ""3803-3""",36.7711,-76.3019,4761.342,842422.516,1244.087,60.96,3.6576,86.5632,293.8388889,36166.02734,184283.7813,220449.8086
720," ""3803-4""",36.7711,-76.3019,7849.941,1310932.646,2072.308,60.96,4.2672,69.4944,294.2611111,60242.69141,303825.4063,364068.0977
721," ""3809-1""",37.2144,-76.4611,6338.973,578640.066,1505.447,98.7552,5.1816,80.4672,315.0944444,44665.67969,244288.4219,288954.1016
722," ""3809-2""",37.2144,-76.4611,6847.931,638088.784,1678.655,98.7552,5.1816,80.4672,315.0944444,49804.65234,263902.4375,313707.0898
723," ""3845-BW21""",46.7559,-122.8578,586.516,3027996.281,3263.67,143.256,9.08304,41.148,289.9007317,48346.91016,20193.58789,68540.49805
724," ""3845-BW22""",46.7559,-122.8578,550.559,3121132.416,3356.816,143.256,9.08304,41.148,289.9007317,49726.74609,18955.59766,68682.34375
725," ""3935-1""",38.4731,-81.8233,5174.677,4621397.453,972.956,275.2344,10.287,39.0144,283.15,17449.73438,170205.3281,187655.0625
726," ""3935-2""",38.4731,-81.8233,1468.039,4714401.756,1085.38,275.2344,10.287,39.0144,283.15,19466.0332,48286.69531,67752.72852
727," ""3935-3""",38.4731,-81.8233,1967.57,6570066.035,1870.611,275.2344,12.954,39.0144,283.2611111,33548.96094,64717.25391,98266.21484
728," ""3936-1""",38.2056,-81.4211,5652.507,888016.687,1397.674,99.06,5.97408,96.3168,292.0388889,22333.25977,182084.2813,204417.541
729," ""3936-2""",38.2056,-81.4211,4684.713,747518.649,1096.238,99.06,5.97408,96.3168,292.0388889,17516.65234,150908.7344,168425.3867
730," ""3938-11""",38.9669,-81.9231,3920.944,553277.251,740.96,182.88,6.5532,89.0016,307.5944444,16355.38086,131844.2969,148199.6777
731," ""3938-21""",38.9669,-81.9231,1604.581,219783.344,275.226,182.88,6.5532,89.0016,307.5944444,6075.126465,53955.07422,60030.20068
732," ""3938-31""",38.9669,-81.9231,3975.733,565959.197,750.491,182.88,6.5532,89.0016,307.5944444,16565.75977,133686.6094,150252.3691
733," ""3938-41""",38.9669,-81.9231,1539.861,218286.78,298.145,182.88,6.5532,89.0016,307.5944444,6581.022949,51778.82813,58359.85107
734," ""3938-51""",38.9669,-81.9231,0,0,0, NA, NA, NA, NA,0,0,0
735," ""3942-1""",39.4883,-79.6367,760.964,62281.745,222.577, NA, NA, NA, NA,5151.902832,23897.48828,29049.39111
736," ""3942-2""",39.4883,-79.6367,657.948,52268.183,110.247, NA, NA, NA, NA,2551.843994,20662.35156,23214.19556
737," ""3942-3""",39.4883,-79.6367,5034.487,408442.719,587.215, NA, NA, NA, NA,13592.03516,158104.2031,171696.2383
738," ""3943-1""",39.7107,-79.9275,3829.882,6806647.556,11263.584,167.64,7.5438,38.4048,287.3722222,230689.5781,124686.8438,355376.4219
739," ""3943-2""",39.7107,-79.9275,4076.436,7536343.184,11003.886,167.64,7.5438,38.4048,287.3722222,225370.7031,132713.75,358084.4531
740," ""3944-1""",39.3844,-80.3325,3279.171,3830537.885,4245.939,305.1048,7.9248,45.72,285.9277778,86961.11719,106757.7266,193718.8438
741," ""3944-2""",39.3844,-80.3325,2477.252,3915370.141,4297.949,305.1048,7.9248,45.72,285.9277778,88026.33594,80650.19531,168676.5313
742," ""3944-3""",39.3844,-80.3325,2409.291,3490542.469,4447.794,305.1048,7.9248,45.72,285.9277778,91095.3125,78437.64063,169532.9531
743," ""3945-7""",39.5314,-80.113,0,0,0, NA, NA, NA, NA,0,0,0
744," ""3945-8""",39.5314,-80.113,41.907,7513.282,27.6, NA, NA, NA, NA,565.275879,1364.337524,1929.613403
745," ""3946-1""",39.3672,-81.3006,603.207,83227.726,162.144, NA, NA, NA, NA,3697.561523,20807.23047,24504.79199
746," ""3946-2""",39.3672,-81.3006,970.294,151977.029,551.698, NA, NA, NA, NA,12581.02148,33469.66016,46050.68164
747," ""3947-1""",39.8464,-80.8189,11693.6,1201180.924,2593.994,274.32,7.0104,94.488,309.8166667,55818.48438,402471.875,458290.3594
748," ""3947-2""",39.8464,-80.8189,10656.766,1090375.764,2237.908,274.32,7.0104,94.488,309.8166667,48156.09766,366786,414942.0977
749," ""3947-3""",39.8464,-80.8189,11074.137,1148085.021,2347.907, NA, NA, NA, NA,50523.09766,381151.0938,431674.1914
750," ""3948-1""",39.8297,-80.8153,2152.867,3842943.174,1002.157,304.8,10.287,39.0144,282.5388889,21564.77148,74097.65625,95662.42773
751," ""3948-2""",39.8297,-80.8153,2365.631,5305253.757,1279.53,304.8,10.287,39.0144,282.5388889,27533.38281,81420.59375,108953.9766
752," ""3954-1""",39.2014,-79.2667,1278.156,3462874.766,1295.111,226.4664,8.8392,35.052,308.5944444,31327.66016,40253.84375,71581.50391
753," ""3954-2""",39.2014,-79.2667,1020.214,2733392.433,1075.505,226.4664,8.8392,35.052,308.5944444,26015.57422,32130.29688,58145.87109
754," ""3954-3""",39.2014,-79.2667,1126.2,3003318.491,1258.528,176.4792,6.4008,35.052,304.8166667,30442.75,35468.1875,65910.9375
755," ""3982-5""",46.5869,-90.9017,143.104,65552.975,289.801,59.436,1.8598896,91.44,291.17,10711.32422,4213.360352,14924.68457
756," ""3992-7""",43.0792,-89.3739,0.256,2776.482,6.905, NA, NA, NA, NA,382.819763,10.409307,393.22907
757," ""4041-5""",42.8457,-87.8294,3194.43,1521573.448,1201.222,112.1664,8.10006,41.148,287.5972222,49242.94141,128083.5391,177326.4805
758," ""4041-6""",42.8457,-87.8294,2766.423,1326277.083,1042.681, NA, NA,21.336,257.195,42743.70313,110922.2109,153665.9141
759," ""4041-7""",42.8457,-87.8294,3281.184,1509502.378,916.883,112.1664,8.10006,41.7576,288.1444444,37586.73438,131562.0313,169148.7656
760," ""4041-8""",42.8457,-87.8294,4382.275,2018929.704,1217.306,112.1664,8.10006,41.7576,288.1444444,49902.28906,175711.25,225613.5391
761," ""4042-1""",43.0303,-87.9233,1379.45,371570.741,418.021,121.92,3.3500568,85.344,288.2355556,17136.37109,55310.28125,72446.65234
762," ""4042-2""",43.0303,-87.9233,1103.307,296601.405,332.445,121.92,3.3500568,85.344,288.2355556,13628.2627,44238.08203,57866.34473
763," ""4042-3""",43.0303,-87.9233,702.454,188842.822,200.715,121.92,3.3500568,85.344,286.9227778,8228.119141,28165.52539,36393.64453
764," ""4042-4""",43.0303,-87.9233,1040.522,277282.181,297.345,121.92,3.3500568,85.344,286.9227778,12189.37305,41720.66406,53910.03711
765," ""4050-3""",43.715,-87.7094,641.013,240291.896,229.546, NA, NA, NA, NA,9449.085938,24876.48438,34325.57031
766," ""4050-4""",43.715,-87.7094,5144.1,2017567.15,1333.157,167.60952,5.180076,90.5256,296.6744444,54878.39453,199632.6406,254511.0352
767," ""4050-5""",43.715,-87.7094,8339.997,2571380.036,1734.933,167.60952,5.180076,82.9056,308.3944444,71417.19531,323659.2813,395076.4766
768," ""4054-1""",42.7225,-91.0085,11166.918,1356478.191,3033.795,107.8992,3.9599616,92.964,288.7094444,174861.7188,371375.3438,546237.0625
769," ""4054-2""",42.7225,-91.0085,11638.182,1495380.698,3316.714,107.8992,3.9599616,92.964,288.7094444,191168.5781,387048.0625,578216.6406
770," ""4072-5""",44.5397,-88.0083,262.407,84174.78,123.62,114.9096,4.5698664,81.0768,270.7011111,4816.789062,9439.986328,14256.77539
771," ""4072-6""",44.5397,-88.0083,491.31,156046.291,219.768,114.9096,4.5698664,81.0768,270.7011111,8563.146484,17674.67773,26237.82422
772," ""4072-7""",44.5397,-88.0083,847.848,266439.644,312.314,114.9096,3.3500568,97.536,277.4266667,12169.15234,30500.98828,42670.14063
773," ""4072-8""",44.5397,-88.0083,1905.604,607681.894,683.1,114.9096,4.7500032,102.108,271.1566667,26616.63672,68553.32813,95169.96484
774," ""4078-1""",44.8606,-89.6553,529.045,199008.765,214.407,74.0664,3.6298632,104.2416,277.5544444,8928.62207,17659.20117,26587.82324
775," ""4078-2""",44.8606,-89.6553,1150.037,412080.248,571.992,73.94448,3.6298632,102.108,283.9155556,23819.65039,38387.53516,62207.18555
776," ""4078-3""",44.8606,-89.6553,5592.952,2023159.344,1164.644,151.24176,4.879848,100.2792,314.81,48499.65234,186689.3438,235188.9961
777," ""4078-4""",44.8606,-89.6553,903.743,3483257.407,913.81,152.4,6.0999624,52.1208,297.0388889,38054.08984,30166.39258,68220.48242
778," ""4140-B4""",44.3085,-91.9106,342.493,51401.165,105.622,213.36,5.180076,113.6904,296.2733333,5559.354004,10981.85059,16541.20459
779," ""4140-B5""",44.3085,-91.9106,1034.148,141725.066,282.24,213.36,5.180076,113.6904,296.2733333,14855.54199,33159.39063,48014.93262
780," ""4143-1""",43.5592,-91.2333,5303.997,1328043.529,1018.367,152.4,4.6101,95.4024,306.0066667,58213.35156,175359.0781,233572.4297
781," ""4158-BW41""",42.8378,-105.7769,3084.757,813056.879,1513.296,152.4,3.3528,89.3064,307.0388889,19490.07813,65046.26172,84536.33984
782," ""4158-BW42""",42.8378,-105.7769,3400.542,881404.653,1824.1,152.4,3.3528,93.5736,307.5944444,23492.99414,71705.01563,95198.00977
783," ""4158-BW43""",42.8378,-105.7769,648.098,1825746.032,1990.341,152.4,4.572,103.9368,315.9277778,25634.04883,13666.02051,39300.06934
784," ""4158-BW44""",42.8378,-105.7769,4172.31,2707702.902,1852.811,76.2,7.0104,38.7096,270.9277778,23862.76953,87978.78125,111841.5508
785," ""4162-1""",41.7572,-110.5986,7348.135,1406264.865,3978.861,144.99336,4.879848,37.1856,288.3611111,33307.64844,153307.7031,186615.3516
786," ""4162-2""",41.7572,-110.5986,8422.834,1553873.178,4291.145,144.99336,5.489448,37.1856,289.0944444,35921.82422,175729.6719,211651.4961
787," ""4162-3""",41.7572,-110.5986,4669.16,2673371.259,5628.239,144.99336,8.080248,36.576,292.1888889,47114.83984,97414.94531,144529.7852
