,ID,Latitude,Longitude,SOx,CO2,NOx,Height,Diam,Velocity,Temp,PM2.5 pop exposure due to NOx ems,PM2.5 pop exposure due to SOx ems,Total PM2.5 pop exposure
393," ""1769-5""",46.5789,-87.395,3561.259,597379.639,1059.658,121.92,2.7432,100.2792,273.4277778,23232.42383,105206.0625,128438.4863
394," ""1769-6""",46.5789,-87.395,2828.643,492751.884,879.285,121.92,2.7432,95.4024,275.15,19277.84375,83563.25781,102841.1016
395," ""1769-7""",46.5789,-87.395,1703.859,664913.714,1268.12,124.968,2.8956,88.392,280.2055556,27802.83984,50335.08984,78137.92969
396," ""1769-8""",46.5789,-87.395,1750.345,683059.41,1324.585,124.968,2.8956,91.44,281.15,29040.80469,51708.37109,80749.17578
397," ""1769-9""",46.5789,-87.395,1996.84,765332.576,1512.757,124.968,2.8956,91.7448,281.3722222,33166.375,58990.28516,92156.66016
398," ""1825-3""",43.0722,-86.2342,607,400382.926,471.29,109.728,2.5908,48.768,336.9833333,16437.99609,24108.11719,40546.11328
399," ""1830-5""",42.7956,-86.1133,792.012,166311.431,319.326,60.96,2.185416,97.536,272.2055556,11137.68555,31456.20898,42593.89453
400," ""1831-1""",42.7183,-84.5586,803.203,318016.353,303.9, NA, NA, NA, NA,10625.79981,32633.17578,43258.97559
401," ""1831-2""",42.7183,-84.5586,740.471,287493.088,340.607, NA, NA, NA, NA,11909.25293,30084.45117,41993.7041
402," ""1831-3""",42.7183,-84.5586,736.543,294086.063,244.625, NA, NA, NA, NA,8553.261719,29924.86133,38478.12305
403," ""1831-4""",42.7183,-84.5586,1156.711,442223.19,434.134, NA, NA, NA, NA,15179.4043,46995.78516,62175.18945
404," ""1831-5""",42.7183,-84.5586,1512.262,601435.798,618.701, NA, NA, NA, NA,21632.75,61441.40234,83074.15234
405," ""1831-6""",42.7183,-84.5586,1187.222,475060.555,471.217, NA, NA, NA, NA,16476.00586,48235.41016,64711.41602
406," ""1832-1""",42.6919,-84.6572,2754.503,1184930.457,1145.309,144.78,5.1816,102.108,289.0388889,40045.49219,111912.1641,151957.6563
407," ""1843-3""",46.5314,-87.3917,186.194,423939.725,300.395,106.68,2.7432,64.008,285.0388889,6585.996582,5500.509277,12086.50586
408," ""1866-7""",42.2081,-83.1453,1323.844,353591.895,627.173,64.9224,2.7941016,106.68,270.2611111,8935.421875,45639.6875,54575.10938
409," ""1866-8""",42.2081,-83.1453,378.911,190111.085,148.155,65.532,1.8288,88.392,273.5944444,2110.785156,13063.00293,15173.78809
410," ""1891-1""",47.5306,-92.1619,893.04,527516.178,1290.688,91.44,3.2004,41.4528,281.7640198,25677.44727,23106.83008,48784.27734
411," ""1891-2""",47.5306,-92.1619,717.893,413663.854,1031.373,91.44,3.2004,41.4528,281.7640198,20518.53516,18575.01563,39093.55078
412," ""1893-1""",47.2603,-93.6531,2807.52,614024.161,1317.056,213.36,8.8392,53.34,283.8014027,30195.57617,76107.48438,106303.0605
413," ""1893-2""",47.2603,-93.6531,2745.367,596656.93,1283.718,213.36,8.8392,53.34,283.8014027,29431.25,74422.60938,103853.8594
414," ""1893-3""",47.2603,-93.6531,12158.267,2695223.655,4592.366,213.36,8.8392,53.34,283.8014027,105287.1953,329591.6563,434878.8516
415," ""1893-4""",47.2603,-93.6531,2695.366,4201304.187,6409.378,182.88,6.096,48.1584,320.7473107,146945.0469,73067.16406,220012.2109
416," ""1904-3""",44.8108,-93.2501,1255.627,646619.227,2423.143,182.88,6.858,105.7656,305.6869307,58572.96094,43498.16797,102071.1289
417," ""1904-4""",44.8108,-93.2501,2441.756,1250530.173,4652.58,182.88,6.858,105.7656,305.6869307,112463.6016,84588.73438,197052.3359
418," ""1912-3""",44.9331,-93.1075,261.977,138636.46,373.838, NA, NA, NA, NA,9036.52832,9075.560547,18112.08887
419," ""1912-4""",44.9331,-93.1075,229.451,122085.728,343.001, NA, NA, NA, NA,8291.125977,7948.775391,16239.90137
420," ""1912-5""",44.9331,-93.1075,1195.46,631264.551,1806.264, NA, NA, NA, NA,43661.57031,41413.82813,85075.39844
421," ""1912-6""",44.9331,-93.1075,1719.42,896951.364,2539.469, NA, NA, NA, NA,61384.83203,59565.15234,120949.9844
422," ""1915-1""",45.03,-92.7786,14361.014,1856715.075,7215.055,239.268,5.6388,51.5112,308.4619448,202857.7031,480540.5,683398.2031
423," ""1918-4""",44.8028,-95.5267,0,0,0, NA, NA, NA, NA,0,0,0
424," ""1927-6""",45.0203,-93.2753,922.675,450287.077,1784.23, NA, NA, NA, NA,43128.96094,31963.8457,75092.80664
425," ""1927-7""",45.0203,-93.2753,977.537,479238.148,1909.01, NA, NA, NA, NA,46145.17969,33864.41016,80009.58984
426," ""1927-8""",45.0203,-93.2753,8156.595,1327583.656,6159.854, NA, NA, NA, NA,148897.9063,282565.5313,431463.4375
427," ""1943-2""",46.29,-96.0428,1444.664,488188.075,1042.891,68.58,4.08432,100.584,306.2160164,33871.72266,43017.92969,76889.65234
428," ""1943-3""",46.29,-96.0428,1770.244,584377.975,882.966,68.58,4.08432,100.584,306.2160164,28677.57031,52712.76172,81390.33203
429," ""1961-NEPP""",43.7014,-92.9626,2077.792,170422.6,371.06,47.8536,1.8288,94.488,300.2609538,12084.93945,65180.63281,77265.57227
430," ""2008-4""",44.0281,-92.4597,1260.317,170038.731,330.626,91.44,2.40792,47.244,295.9874425,10934.89453,40376.62109,51311.51563
431," ""2049-4""",30.4408,-89.0265,9874.358,1739030.2,4937.378,106.68,4.93776,87.4776,289.7611111,41354.11719,231262.7031,272616.8203
432," ""2049-5""",30.4408,-89.0265,19239.02,3298775.225,10729.959,121.92,6.4008,95.7072,306.2055556,89871.1875,450588.0938,540459.2813
433," ""2076-1""",37.3596,-94.5913,14516.803,1604014.97,5693.851,123.444,3.9624,89.0016,298.15,120523.4375,418962.125,539485.5625
434," ""2079-5A""",39.1306,-94.4778,1895.4,4291078.375,1512.575,92.0496,6.199632,86.2584,323.7611111,28274.04492,63746.39063,92020.43555
435," ""2080-1""",38.3108,-93.9331,4034.214,1328328.401,2160.24,137.16,3.62712,94.488,318.6111111,40859.00781,122022.2578,162881.2656
436," ""2080-2""",38.3108,-93.9331,3685.616,1221661.953,1933.377,137.16,5.09016,91.1352,318.9833333,36568.09375,111478.2734,148046.3672
437," ""2080-3""",38.3108,-93.9331,3841.303,1253843.101,1947.008,137.16,5.09016,91.1352,318.9833333,36825.91406,116187.3125,153013.2266
438," ""2094-1""",39.1778,-94.1861,1392.8,370893.256,1086.097,212.1408,4.1148,83.82,313.6055556,20699.55469,44470,65169.55469
439," ""2094-2""",39.1778,-94.1861,1411.793,374662.487,1094.049,212.1408,4.1148,83.82,313.6055556,20851.10938,45076.41797,65927.52734
440," ""2094-3""",39.1778,-94.1861,9162.458,2422035.453,6954.539,212.1408,4.1148,83.82,313.6055556,132544.2031,292543.4063,425087.6094
441," ""2098-6""",39.7246,-94.8773,2287.038,612529.088,2034.455,68.58,3.048,95.7072,270.6277778,40410.78516,73633.17188,114043.957
442," ""2103-1""",38.5583,-90.8361,12344.14,4211708.325,2223.824,213.36,6.2484,103.632,306.4833333,40733.13281,446013.4063,486746.5391
443," ""2103-2""",38.5583,-90.8361,13040.693,4441881.45,2440.747,213.36,6.2484,103.632,306.4833333,44706.44922,471180.9375,515887.3867
444," ""2103-3""",38.5583,-90.8361,12654.489,4294445.65,2343.632,213.36,6.2484,103.632,306.4833333,42927.62109,457226.7813,500154.4023
445," ""2103-4""",38.5583,-90.8361,13405.315,4510118.8,2300.328,213.36,6.2484,103.632,306.4833333,42134.43359,484355.3125,526489.7461
446," ""2104-1""",38.4017,-90.3358,3720.717,1152616.9,679.277,76.2,3.3528,99.3648,311.8333333,12442.11816,134435.4219,146877.54
447," ""2104-2""",38.4017,-90.3358,3359.861,1065801.525,554.049,76.2,3.3528,99.3648,310.4444444,10148.35254,121397.1172,131545.4697
448," ""2104-3""",38.4017,-90.3358,5340.324,1805667.25,3252.017,106.68,4.2672,105.156,330.5944444,59566.23828,192954.3906,252520.6289
449," ""2104-4""",38.4017,-90.3358,8240.65,2603950.95,2338.963,106.68,4.8768,113.9952,323.8611111,42842.10156,297747.75,340589.8516
450," ""2107-1""",38.9158,-90.2917,24970.884,3484568.65,4047.692,151.3332,7.19328,42.3672,281.35,73649.47656,907362.75,981012.2266
451," ""2107-2""",38.9158,-90.2917,19177.153,2788908.9,3291.826,151.3332,7.19328,41.7576,281.3944444,59896.17188,696836.9375,756733.1094
452," ""2123-6""",38.9658,-92.3175,317.678,30604.083,81.734,91.44,2.4384,100.584,283.3333333,1807.794067,11045.12305,12852.91711
453," ""2123-7""",38.9658,-92.3175,886.654,87328.467,233.438,91.44,2.4384,100.584,283.3333333,5163.186035,30827.44922,35990.63525
454," ""2132-3""",39.0919,-94.3261,5996.868,260918.987,391.993,76.2,2.04216,99.3648,307.3611111,7470.862305,191470.9375,198941.7998
455," ""2161-3""",37.1086,-93.2592,978.061,391273.443,711.339,60.96,3.6576,91.44,267.4888889,15029.52832,30300.65039,45330.17871
456," ""2161-4""",37.1086,-93.2592,1098.022,449749.57,913.288,60.96,3.6576,91.44,269.7833333,19296.4082,34017.08203,53313.49023
457," ""2161-5""",37.1086,-93.2592,1963.648,791450.785,1372.793,106.68,2.538984,109.728,307.05,29005.06055,60834.45703,89839.51758
458," ""2167-1""",36.5147,-89.5617,7888.267,3998130.414,16353.09,243.84,6.096,98.4504,293.2444444,244751.5938,252498.0625,497249.6563
459," ""2167-2""",36.5147,-89.5617,6789.342,3759433.472,12404.019,243.84,6.096,106.9848,294.2611111,185647.0781,217322.2188,402969.2969
460," ""2168-MB1""",39.5531,-92.6392,3139.986,1432969.75,3987.124,125.2728,5.285232,96.9264,285.5,85009.52344,106938.2734,191947.7969
461," ""2168-MB2""",39.5531,-92.6392,4791.508,2173339.722,6659.859,121.92,5.285232,96.012,285.6333333,141994.9375,163184.0313,305178.9688
462," ""2168-MB3""",39.5531,-92.6392,10563.623,5085868.058,5655.029,189.5856,9.32688,90.8304,287.7777778,120570.9375,359764.5,480335.4375
463," ""2169-2""",38.6853,-91.7556,1112.187,427478.883,1564.106, NA, NA, NA, NA,33622.54297,38333.71875,71956.26172
464," ""2187-2""",45.7747,-108.4803,3473.327,1528248.504,1918.256,106.68,3.5052,82.296,319.5388889,20217.14258,72016.83594,92233.97852
465," ""2240-8""",41.4275,-96.4619,1400.002,536512.405,528.761,53.6448,2.441448,91.44,255.7240556,12816.78809,41513.32813,54330.11621
466," ""2277-1""",40.5589,-96.7842,2133.867,894729.546,4149.817,53.0352,3.53568,92.6592,295.9277778,83172.49219,63093.42969,146265.9219
467," ""2277-2""",40.5589,-96.7842,2268.725,1001024.955,4078.996,53.0352,3.53568,92.6592,295.9277778,81753.07031,67080.85938,148833.9297
468," ""2291-1""",41.3297,-95.9458,1829.188,522467.961,769.416,62.1792,4.4196,91.44,322.0388889,19696.70703,56844.09375,76540.80078
469," ""2291-2""",41.3297,-95.9458,2424.468,693008.91,1031.366,62.1792,4.4196,91.44,322.0388889,26402.51367,75343.10156,101745.6152
470," ""2291-3""",41.3297,-95.9458,2343.876,667151.698,991.024,62.1792,4.4196,91.44,322.0388889,25369.77539,72838.60156,98208.37695
471," ""2291-4""",41.3297,-95.9458,2953.588,825489.675,1322.081,62.1792,2.92608,91.44,322.5944444,33844.6875,91786.10156,125630.7891
472," ""2291-5""",41.3297,-95.9458,4763.846,1357578.125,2145.533,62.1792,3.5052,91.44,322.0388889,54924.69531,148041.9219,202966.6172
473," ""2324-1""",36.6531,-114.6364,247.375,934613.125,1663.686,60.96,4.102608,91.44,287.9248814,8186.758789,7433.625977,15620.38477
474," ""2324-2""",36.6531,-114.6364,249.142,1058480.3,2053.588,73.152,3.843528,91.44,292.4613327,10105.41113,7486.724609,17592.13574
475," ""2324-3""",36.6531,-114.6364,195.759,943402.9,1504.292,82.296,3.928872,91.44,290.8675144,7402.404785,5882.563477,13284.96826
476," ""2324-4""",36.6531,-114.6364,1322.723,2230076.85,3421.547,152.4,6.4599312,44.196,285.9378773,16836.94141,39747.86328,56584.80469
477," ""2341-1""",35.1458,-114.5917,0.001,215.825,0.247, NA, NA, NA, NA,1.238489,0.029376,1.267866
478," ""2341-2""",35.1458,-114.5917,0.001,163.225,0.17, NA, NA, NA, NA,0.852402,0.029376,0.881778
479," ""2364-1""",43.1411,-71.4692,9997.736,931849.766,1658.021,69.1896,2.5908,97.536,338.2611111,38674.18359,246730.0313,285404.2148
480," ""2364-2""",43.1411,-71.4692,22728.252,2598680.084,3303.602,97.2312,4.4196,106.68,312.0944444,77058.20313,560901.1875,637959.3906
481," ""2367-4""",43.0978,-70.7842,2249.143,424755.016,567.156,68.8848,2.4384,106.68,294.5944444,7553.855469,43621.03125,51174.88672
482," ""2367-5""",43.0978,-70.7842,900.236,369834.768,577.676,69.1896,2.4384,96.6216,301.3722222,7693.96875,17459.63672,25153.60547
483," ""2367-6""",43.0978,-70.7842,2388.661,439199.937,625.404,68.8848,2.4384,106.68,294.5944444,8329.650391,46326.91406,54656.56445
484," ""2378-1""",39.29,-74.6339,8957.804,614011.283,1608.68, NA, NA, NA, NA,38956.71484,246641.8906,285598.6055
485," ""2378-2""",39.29,-74.6339,924.971,777886.161,1978.491,144.78,4.572,88.392,293.7055556,47912.27344,25467.91602,73380.18945
486," ""2384-8""",39.6831,-75.5083,1502.992,359608.35,731.897, NA, NA,106.68,283.15,24247.75586,45413.40234,69661.1582
487," ""2403-2""",40.7478,-74.0719,19706.823,3332017.867,7400.893,151.7904,5.334,79.248,347.8083474,129473.1563,768607.25,898080.4063
488," ""2408-1""",40.1797,-74.7325,7520.368,1695010.575,1695.28,99.3648,5.334,91.44,305.4417899,41522.21094,249077.2813,290599.4922
489," ""2408-2""",40.1797,-74.7325,6996.75,1551934.471,2195.923,99.3648,5.334,91.44,305.4417899,53784.375,231734.8594,285519.2344
490," ""2434-6001""",39.4889,-75.0347,0,0,197.79, NA, NA, NA, NA,6552.785156,0,6552.785156
491," ""2442-1""",36.69,-108.4814,910.905,1611775.916,6354.428, NA, NA, NA, NA,15547.80664,18040.67969,33588.48633
492," ""2442-2""",36.69,-108.4814,901.637,1567556.725,5024.074, NA, NA, NA, NA,12292.73926,17857.125,30149.86426
493," ""2442-3""",36.69,-108.4814,1357.594,1753879.648,5343.545, NA, NA, NA, NA,13074.41113,26887.45703,39961.86816
494," ""2442-4""",36.69,-108.4814,5901.056,5794839.605,14005.927,115.824,8.6868,42.672,298.915,34269.24219,116871.75,151140.9922
495," ""2442-5""",36.69,-108.4814,6121.13,5667745.292,13920.594,115.824,8.6868,42.672,288.7055556,34060.45313,121230.3672,155290.8203
496," ""2451-1""",36.8006,-108.4386,2143.623,2538239.275,5290.056,121.92,6.096,38.7096,296.65,14211.38184,41674.18359,55885.56543
497," ""2451-2""",36.8006,-108.4386,2178.303,2682401.7,6247.151,121.92,6.096,38.7096,294.65,16782.55273,42348.39844,59130.95117
498," ""2451-3""",36.8006,-108.4386,4462.693,3787167.175,7680.287,121.92,8.5344,39.0144,287.8166667,20632.57813,86759.23438,107391.8125
499," ""2451-4""",36.8006,-108.4386,6195.575,4046283.2,8285.581,121.92,8.5344,39.0144,287.8166667,22258.66016,120448.1953,142706.8555
500," ""2480-3""",41.5736,-73.9747,3075.774,685966.65,819.654,73.152,2.86512,92.0496,305.3722222,33571.33203,115676.8984,149248.2305
501," ""2480-4""",41.5736,-73.9747,7452.157,1659542.325,2444.308,73.152,3.84048,92.6592,305.3722222,100113.7891,280268.4375,380382.2266
502," ""2526-11""",42.1117,-75.9747,1382.948,100565.261,206.62, NA, NA, NA, NA,8266.180664,58487.17578,66753.35645
503," ""2526-12""",42.1117,-75.9747,1176.752,84162.788,175.401, NA, NA, NA, NA,7017.212402,49766.80078,56784.01318
504," ""2526-13""",42.1117,-75.9747,6176.165,467491.544,868.377, NA, NA, NA, NA,34740.88281,261200.3125,295941.1953
505," ""2527-4""",42.6789,-76.9483,2054.432,132023.515,459.099, NA, NA, NA, NA,17118.21484,78625.53906,95743.75391
506," ""2527-5""",42.6789,-76.9483,1743,110000.75,383.725, NA, NA, NA, NA,14307.7793,66706.66406,81014.44336
507," ""2527-6""",42.6789,-76.9483,8027.363,519432.582,1057.894, NA, NA, NA, NA,39445.21094,307216.6563,346661.8672
508," ""2529-1""",42.1231,-76.9831,0,0,0, NA, NA, NA, NA,0,0,0
509," ""2529-2""",42.1231,-76.9831,0,0,0, NA, NA, NA, NA,0,0,0
510," ""2529-3""",42.1231,-76.9831,0,0,0, NA, NA, NA, NA,0,0,0
511," ""2529-4""",42.1231,-76.9831,0,0,0, NA, NA, NA, NA,0,0,0
512," ""2531-1""",42.2768,-75.4792,0,0,0, NA, NA, NA, NA,0,0,0
513," ""2531-2""",42.2768,-75.4792,0,0,0, NA, NA, NA, NA,0,0,0
514," ""2531-3""",42.2768,-75.4792,0,0,0, NA, NA, NA, NA,0,0,0
515," ""2531-4""",42.2768,-75.4792,0,0,0, NA, NA, NA, NA,0,0,0
516," ""2535-1""",42.6028,-76.6336,675.257,1198609.077,1176.922, NA, NA, NA, NA,43883.35156,25842.88477,69726.23633
517," ""2535-2""",42.6028,-76.6336,658.088,1195211.382,1265.826, NA, NA, NA, NA,47198.27734,25185.80664,72384.08398
518," ""2549-63""",42.97,-78.93,0.11,13.3,0.012, NA, NA, NA, NA,0.376008,4.24353,4.619538
519," ""2549-64""",42.97,-78.93,0.11,13.3,0.012, NA, NA, NA, NA,0.376008,4.24353,4.619538
520," ""2549-65""",42.97,-78.93,1682.414,184044.845,537.223, NA, NA, NA, NA,16833.36133,64903.39453,81736.75586
521," ""2549-66""",42.97,-78.93,2014.731,219630.957,632.484, NA, NA, NA, NA,19818.27148,77723.36719,97541.63867
522," ""2549-67""",42.97,-78.93,4154.856,1437784.353,1031.22, NA, NA, NA, NA,32312.27734,160284.125,192596.4023
523," ""2549-68""",42.97,-78.93,4447.219,1459796.281,1063.588, NA, NA, NA, NA,33326.49609,171562.7656,204889.2617
524," ""2554-1""",42.49,-79.35,2118.902,620921.652,493.037, NA, NA, NA, NA,14274.85547,70766.63281,85041.48828
525," ""2554-2""",42.49,-79.35,1916.418,727004.782,589.252,95.0976,0.70104,56.6928,291.4833333,17060.56055,64004.12109,81064.68164
526," ""2554-3""",42.49,-79.35,3049.9,1107696.491,886.312, NA, NA, NA, NA,25661.31055,101859.9063,127521.2168
527," ""2554-4""",42.49,-79.35,2986.381,1109606.249,864.189, NA, NA, NA, NA,25020.78516,99738.51563,124759.3008
528," ""2629-4""",41.2578,-73.9797,4448.53,986261.328,1710.858, NA, NA, NA, NA,70073.20313,167304.9219,237378.125
529," ""2629-5""",41.2578,-73.9797,4673.987,1049018.639,1863.108, NA, NA, NA, NA,76309.04688,175784.1406,252093.1875
530," ""2642-1""",43.2689,-77.6294,4432.587,269866.495,505.628, NA, NA, NA, NA,16454.24023,175778.6406,192232.8809
531," ""2642-2""",43.2689,-77.6294,6011.185,367531.129,700.537, NA, NA, NA, NA,22797.00195,238379.5156,261176.5176
532," ""2642-3""",43.2689,-77.6294,2995.904,228510.566,316.841, NA, NA, NA, NA,10310.69727,118805.5547,129116.252
533," ""2642-4""",43.2689,-77.6294,6069.464,420458.06,588.706, NA, NA, NA, NA,19157.77734,240690.6094,259848.3867
534," ""2682-10""",42.0917,-79.2417,266.712,21043.162,43.7,59.436,2.1336,21.9456,291.4833333,1334.947632,9731.037109,11065.98474
535," ""2682-11""",42.0917,-79.2417,0.003,0.262,0, NA, NA, NA, NA,0,0.109456,0.109456
536," ""2682-12""",42.0917,-79.2417,1664.717,128864.085,241.437, NA, NA, NA, NA,7375.41748,60737.51172,68112.9292
537," ""2682-9""",42.0917,-79.2417,1113.803,86001.114,165.664, NA, NA, NA, NA,5060.704102,40637.3125,45698.0166
538," ""2706-1""",35.4714,-82.5431,267.9,1366300.075,3382.499,99.6696,5.0292,37.7952,286.95,53591.83594,9272.458984,62864.29492
539," ""2706-2""",35.4714,-82.5431,2220.001,1143098.7,1218.789,99.6696,5.0292,36.8808,286.5277778,19310.32227,76837.89063,96148.21289
540," ""2708-5""",35.595,-79.0492,5667.221,834516.9,1002.516, NA, NA, NA, NA,31410.99219,158418.1406,189829.1328
541," ""2708-6""",35.595,-79.0492,7639.541,1132614.6,1537.358, NA, NA, NA, NA,48168.74609,213551.2188,261719.9648
542," ""2709-1""",35.3775,-78.0875,2537.134,411876.75,1083.239, NA, NA, NA, NA,40972.46875,62773.32422,103745.793
543," ""2709-2""",35.3775,-78.0875,2391.043,401068.1,935.89, NA, NA, NA, NA,35399.13281,59158.76953,94557.90234
544," ""2709-3""",35.3775,-78.0875,8833.318,1432965.075,2647.131, NA, NA, NA, NA,100125.1719,218552.4063,318677.5781
545," ""2712-1""",36.4833,-79.0731,17258.875,2615588.8,3600.574,121.92,6.7056,38.4048,281.2611111,77429.76563,480367.3438,557797.1094
546," ""2712-2""",36.4833,-79.0731,31760.224,4825328.75,6890.614,121.92,8.6868,38.4048,283.3166667,148181.5469,883984.375,1032165.922
547," ""2712-3A""",36.4833,-79.0731,12078.163,1773750.79,2781.931, NA, NA, NA, NA,59824.98047,336172.2813,395997.2617
548," ""2712-3B""",36.4833,-79.0731,12749.382,1867282.61,2864.506, NA, NA, NA, NA,61600.74609,354854.375,416455.1211
549," ""2712-4A""",36.4833,-79.0731,10893.638,2157625.556,2497.448, NA, NA, NA, NA,53707.22266,303203.3438,356910.5664
550," ""2712-4B""",36.4833,-79.0731,9886.711,1962322.219,2305.536, NA, NA, NA, NA,49580.18359,275177.4688,324757.6523
551," ""2713-1""",34.2824,-77.9864,2848.204,473953.745,999.485, NA, NA, NA, NA,27445.23633,56420.58984,83865.82617
552," ""2713-2""",34.2824,-77.9864,3210.822,533773.377,1152.844, NA, NA, NA, NA,31656.38086,63603.75391,95260.13477
553," ""2713-3""",34.2824,-77.9864,13100.351,2151539.875,4170.882, NA, NA, NA, NA,114529.8359,259507.2344,374037.0703
554," ""2716-1""",34.5889,-78.975,1708.754,210095.519,881.65, NA, NA, NA, NA,31180.66406,38967.31641,70147.98047
555," ""2716-2""",34.5889,-78.975,1763.25,217575.057,912.21, NA, NA, NA, NA,32261.45703,40210.07422,72471.53125
556," ""2716-3""",34.5889,-78.975,3912.598,473678.075,1101.527, NA, NA, NA, NA,38956.89063,89224.92969,128181.8203
557," ""2718-1""",35.1897,-81.0122,6159.731,861768.665,1127.515,111.252,8.9916,36.576,285.9277778,26553.90039,198645.375,225199.2754
558," ""2718-2""",35.1897,-81.0122,6772.358,945002.279,1041.008,111.252,8.9916,36.576,285.9277778,24516.58984,218402,242918.5898
559," ""2718-3""",35.1897,-81.0122,11724.541,1637177.731,2109.502,111.252,8.9916,36.576,285.9277778,49680.49609,378105.125,427785.6211
560," ""2718-4""",35.1897,-81.0122,10121.457,1454069.097,1897.126,111.252,8.9916,36.576,285.9277778,44678.86719,326407.2188,371086.0859
561," ""2718-5""",35.1897,-81.0122,10617.231,1468545.861,2222.635,111.252,8.9916,36.576,285.9277778,52344.875,342395.4688,394740.3438
562," ""2720-5""",35.7133,-80.3767,687.371,125564.839,251.755, NA, NA, NA, NA,6339.075684,21521.72656,27860.80225
563," ""2720-6""",35.7133,-80.3767,763.272,139744.231,291.092, NA, NA, NA, NA,7329.563477,23898.20117,31227.76465
564," ""2720-7""",35.7133,-80.3767,904.891,164505.398,337.296, NA, NA, NA, NA,8492.958984,28332.32031,36825.2793
565," ""2720-8""",35.7133,-80.3767,3603.76,645523.296,673.48, NA, NA, NA, NA,16957.91797,112834.4609,129792.3789
566," ""2720-9""",35.7133,-80.3767,3600.915,654509.716,650.053, NA, NA, NA, NA,16368.03809,112745.375,129113.4131
567," ""2721-1""",35.22,-81.7594,1187.126,169201.971,348.553, NA, NA, NA, NA,7243.10791,40102.21094,47345.31885
568," ""2721-2""",35.22,-81.7594,1138.907,161605.953,281.854, NA, NA, NA, NA,5857.067871,38473.32813,44330.396
569," ""2721-3""",35.22,-81.7594,1444.343,212353.813,391.896, NA, NA, NA, NA,8143.796387,48791.23828,56935.03467
570," ""2721-4""",35.22,-81.7594,1502.242,215861.574,411.154, NA, NA, NA, NA,8543.988281,50747.12109,59291.10938
571," ""2721-5""",35.22,-81.7594,23855.657,3381628.716,2743.119,175.26,7.62,35.9664,286.6111111,57003.39844,805866.125,862869.5234
572," ""2723-1""",36.4862,-79.7208,1695.92,289095.821,552.077, NA, NA, NA, NA,11378.01172,49317.38672,60695.39844
573," ""2723-2""",36.4862,-79.7208,1493.839,257872.873,475.113, NA, NA, NA, NA,9791.825195,43440.86719,53232.69238
574," ""2723-3""",36.4862,-79.7208,3877.871,681559.409,1315.353, NA, NA, NA, NA,27108.72266,112768.5703,139877.293
575," ""2727-1""",35.5975,-80.9658,19235.942,2478068.3,2901.334,96.012,8.9916,36.576,285.9277778,73054.25781,602281.25,675335.5078
576," ""2727-2""",35.5975,-80.9658,19831.607,2517595.321,3337.883,96.012,8.9916,36.576,285.9277778,84046.36719,620931.625,704977.9922
577," ""2727-3""",35.5975,-80.9658,24500.616,3075915.377,3958.993,96.012,8.9916,36.576,285.9277778,99685.63281,767119.25,866804.8828
578," ""2727-4""",35.5975,-80.9658,21481.457,3354208.597,4121.246,96.012,8.9916,36.576,285.9277778,103771.0938,672588.8125,776359.9063
579," ""2732-10""",35.36,-80.9742,4529.584,618563.591,671.327, NA, NA, NA, NA,16903.70508,141822.2031,158725.9082
580," ""2732-7""",35.36,-80.9742,3191.822,423610.888,512.073, NA, NA, NA, NA,12893.76465,99936.59375,112830.3584
581," ""2732-8""",35.36,-80.9742,3078.502,411701.011,494.401, NA, NA, NA, NA,12448.79199,96388.52344,108837.3154
582," ""2732-9""",35.36,-80.9742,4347.588,588076.261,637.411, NA, NA, NA, NA,16049.7168,136123.8594,152173.5762
583," ""2790-B2""",46.8669,-100.8839,1835.782,493273.405,666.22,91.44,3.6576,92.0496,289.6314444,13081.47461,48780.00781,61861.48242
584," ""2817-1""",47.2819,-101.3194,17767.692,2051706.8,2965.42,106.68,5.727192,91.44,265.3946851,51596.62891,455688.5313,507285.1602
585," ""2817-2""",47.2819,-101.3194,22258.826,2756498.402,6463.286,106.68,5.727192,91.44,265.3946851,112457.5234,570872.8125,683330.3359
586," ""2823-B1""",47.0664,-101.2139,16874.91,1925329.989,7150.403,91.44,5.7912,102.108,294.2611111,126863.6328,445219.9688,572083.6016
587," ""2823-B2""",47.0664,-101.2139,10004.512,3937649.102,14773.133,167.64,7.62,54.2544,289.2611111,262107.375,263954.5,526061.875
588," ""2824-1""",47.2872,-101.3314,1984.228,843638.432,1160.322,77.724,4.572,91.44,263.2357183,20188.94531,50889.55859,71078.50391
589," ""2824-10""",47.2872,-101.3314,73.179,495199.207,718.838,77.724,4.572,91.44,263.2357183,12507.37402,1876.824097,14384.19812
590," ""2828-1""",40.2522,-80.6486,37114.775,3183478.09,4189.752,304.8,8.86968,39.624,283.090975,65363.03125,1186229.125,1251592.156
591," ""2828-2""",40.2522,-80.6486,24445.152,3758867.016,6243.113,304.8,8.86968,39.624,283.090975,97396.89063,781294,878690.8906
592," ""2828-3""",40.2522,-80.6486,25319.614,4043350.075,6715.237,128.9304,7.3152,35.3568,283.15,104762.3438,809242.75,914005.0938
593," ""2830-1""",38.9917,-84.2981,3360.937,445149.425,1328.792, NA, NA, NA, NA,24117.70703,116774.5703,140892.2773
594," ""2830-2""",38.9917,-84.2981,3288.995,468996.575,1431.816, NA, NA, NA, NA,25987.60547,114274.9766,140262.582
595," ""2830-3""",38.9917,-84.2981,5349.017,737547.925,1765.425, NA, NA, NA, NA,32042.64063,185849.7031,217892.3438
